"Id","Name","Name pt-PT","Card Text"
101199,Memory Rift,Falha de Memória,"Requer um Anarquista. Somente utilizável assim que a ação for anunciada. Mais de uma Disciplina pode ser usada para jogar esta carta.
[dem] Escolha um vampiro titulado ou um vampiro mais jovem. O vampiro escolhido não pode bloquear esta ação.
[obf] +1 de furtividade, mesmo se furtividade ainda não for necessária.
[pre] Se esta ação for bloqueada, este Anarquista pode golpear: fim de combate durante a primeira rodada do combate resultante."
100768,Forgery,Falsificação,"Requires a ready vampire with capacity 5 or more.
(D) Bleed. If the bleed is successful, this acting vampire gains 1 blood."
100698,Fame,Fama,"Única.
Coloque esta carta em um vampiro pronto. O controlador deste vampiro queima 3 de recursos após este vampiro ir para torpor. Durante a fase de destravar de cada Matusalém, se este vampiro estiver em torpor, aquele Matusalém queima 1 de recurso."
100978,Infernal Familiar,Familiar Infernal,"Demônio com 2 de vida
[tha] O vampiro com esse lacaio pode jogar uma carta que requeira uma Disciplina que ele ou ela não possui como se ele ou ela possuísse o nível básico daquela Disciplina; Se ele ou ela o fizer, coloque um contador de investimento no Familiar Infernal.  Se o número de contadores de investimento no Familiar for maior do que a capacidade deste vampiro, queime este vampiro."
100119,Awe,Fascínio,"Somente utilizável durante um referendo.
[pre] Este vampiro recebe X+1 votos.
[PRE] Como acima, mas este vampiro recebe 2X+1 votos."
100719,"Felix ""Fix"" Hessian","Felix ""Conserto"" Hessian","Aparição unica com 2 de vida. 1 de força, 1 de sangrar.
Felix pode queimar um local como uma ação (D) com +1 de furtividade que custa 1 de recurso."
100720,Femur of Toomler,Fêmur de Toomler,"Única. Arma branca.
Golpe: força +1 de dano agravado."
101390,Permanent Vacation,Férias Permanentes,"Escolha um aliado pronto. Se o referendo for aprovado, o aliado escolhido é removido do jogo."
100937,Horseshoes,Ferraduras,"[pot] (D) Inflija 1 de dano não prevenível a um servo pronto.
[POT] (D) Inflija 2 de dano não prevenível a um servo pronto."
100054,Anarch Railroad,Ferrovia Anarquista,"Local. Única.
Você pode travar esta carta para conceder a um Anarquista +1 de furtividade."
102231,Party Out Of Bounds,Festa Fora dos Limites,"Requer um Anarquista.
[obf] Reduza um sangrar contra você em 2.
[pre] Somente utilizável durante a etapa de votação de uma ação política. Este vampiro recebe +2 votos.
[pro] +1 de percepção."
100723,Festivo dello Estinto,Festival do Instinto,"Somente um Festival Do Instinto pode ser jogado em uma partida.
Coloque esta carta em jogo. Vampiros do Sabá recebem -1 de furtividade durante ações de caça. Vampiros do sabá que caçem com sucesso ganham sangue o suficiente para atingirem sua capacidade total do banco de sangue. Durante sua fase de destravar, queime esta carta."
101110,"Line, The","Fila, A","Local único.
Você pode travar esta carta para reduzir em 1 de sangue o custo de uma carta de ação jogada por um vampiro que você controla (este local não é travado se a carta for cancelada assim que ela for jogada). Vampiros podem roubar este local com uma ação (D)."
100340,Children of Stone,Filhos da Pedra,"Ação com +2 de furtividade.
[tha] Equipe com um carta de equipamento de sua mão e reduza seu custo em 1 de recurso ou 1 de sangue (requisitos se aplicam normalmente).
[vis] Procure em sua sua biblioteca (embaralhe em seguida) e/ou mão por um lacaio Gárgula e recrute-o (requisitos e custo se aplicam normalmente).
[VIS] Como [vis] acima, mas reduza seu custo em 1 de sangue ou de recurso."
100476,Crypt's Sons,Filhos de Crypt,"Mortal. Único. 3 de vida. Requer um anarquista.
Sempre que esse anarquista for bloqueado, ele ou ela pode queimar 1 de vida dos filhos para cancelar o combate e continuar a ação como se ela não houvesse sido bloqueada. Os filhos podem infligir 1Di de dano em cada round de combate durante a resolução normal de golpes. "
101864,Steadfastness,Firmeza,"[for] Somente utilizável durante uma ação (D) contra você (ou a uma carta que você controla). +1 de percepção.
[FOR] Reduza o sangrar contra você em 1."
101697,Scourge of the Enochians,Flagelo dos Enoquianos,"Durante sua fase de descarte, você pode queimar um vampiro de capacidade 2 ou menos, e seu predador assume o controle desta carta (mesmo que você não queime um vampiro)."
100766,Forest of Shadows,Floresta das Sombras,"Master: unique location.
You may lock this card to give a Malkavian you control +X stealth until the end of the turn, where X is the amount of blood the Malkavian burns. You may only increase your stealth to 1 greater than the blocking minion's current intercept. Any minion can burn this location as a (D) action."
101399,Phobia,Fobia,"[ser] (D) Coloque essa carta em qualquer vampiro; você ainda controla essa carta. Durante sua fase mestra, você pode colocar um contador de fobia nesta carta. Se um servo que você controla bloquear o vampiro que possuir essa carta, você pode queimar 5 contadores de fobia desta carta antes da distância ser determinada para terminar o combate.
[SER] Como acima, e essa ação tem +1 de furtividade."
100753,Focus the Blood,Focar o Sangue,"Only usable before range is determined. A vampire can play only one Focus the Blood each combat.
Put this card and 1 blood on this Assamite. This vampire can burn this card to reduce the cost of a combat card they play by 1 blood."
101925,Tainted Spring,Fonte Contaminada,"Somente utilizável quando uma ação de recrutar ou empregar um animal for anunciada.
[ani] Se esta ação for bem-sucedida, o animal recebe +1 de força (para um aliado) ou inflige +1 de dano (para lacaios que causam dano).
[ANI] Como acima, e o animal ganha 1 de vida inicial adicional."
100758,Force of Personality,Força da Personalidade,"[pre] [COMBAT] Golpe: fim de combate.
[PRE] [ACTION MODIFIER] Somente utilizável quando a ação é anunciada. Vampiros devem queimar 1 de sangue para tentar bloquear esta ação. Aliados que não sejam zumbis não podem bloquear esta ação."
100918,Hidden Strength,Força Oculta,"[for] Previna X+1 de dano.
[FOR] Como acima, com 1 pressionar opcional."
101483,Preternatural Strength,Força Preternatural,"Ação com +2 de furtividade.
[pot] Coloque esta carta neste vampiro. Este vampiro recebe +1 de força. Ele não pode jogar cartas com o nome /Placa Arrancada/. Um vampiro pode ter somente uma Força Preternatural.
[POT] Como acima, mas este vampiro recebe +2 de força."
102224,Form of the Cobra,Forma de Cobra,"[pro] [COMBAT] Golpe: roube 1 de sangue ou vida (transformada em sangue).
[PRO] [ACTION MODIFIER] Somente utilizável quando a ação é anunciada. +1 de furtividade, mesmo que a furtividade ainda não seja necessária."
100770,Form of Corruption,Forma de Corrupção,"[ser] Coloque esta carta em jogo. Se sua presa conseguir a Vantagem novamente, você pode adicionar 1 contador nesta carta. Se o número de contadores nesta carta for igual ou exceder a quantidade de sangue em um vampiro controlado por sua presa durante sua fase de mestre, você poderá queimar esta carta para roubá-lo. Um Matusalém pode ter somente uma Forma da Corrupção.
[SER] Como acima, e sua presa queima 1 de recurso quando esta carta é queimada."
102225,Form of the Wolf,Forma de Lobo,"Somente utilizável antes da distância ser determinada. Um vampiro só pode jogar uma Forma do Lobo a cada combate.
[pro] Este vampiro recebe +1 de força neste combate.
[PRO] Como acima, e este vampiro recebe 1 pressionar opcional neste combate."
100771,Form of Mist,Forma de Névoa,"[pro] Golpe: esquiva.
[PRO] Golpe: fim de combate. Se este vampiro é o agente e a ação foi bloqueada, ele pode queimar 1 de sangue após o fim do combate e continuar a ação com +1 de furtividade como se não tivesse sido bloqueado mesmo que a furtividade ainda não seja necessária. Um vampiro pode jogar somente uma Forma de Névoa no superior a cada ação."
100773,Form of the Serpent,Forma de Serpente,"[ser] [ACTION MODIFIER] +1 stealth.
[SER] [COMBAT] Maneuver."
100772,Form of the Ghost,Forma do Fantasma,"[pro] Maneuver.
[PRO] Press."
102223,Form of the Bat,Forma do Morcego,"[pro] [ACTION MODIFIER] Somente utilizável quando um servo tenta bloquear. O servo bloqueador recebe -1 de percepção. Se esta ação for bloqueada, este vampiro recebe 1 manobra opcional e não pode usar equipamentos durante o combate resultante.
[PRO] [REACTION] +1 de percepção. Se este vampiro bloquear, ele recebe 1 manobra opcional e não pode usar equipamento durante o combate resultante."
100934,Horrid Form,Forma Horripilante,"Somente utilizável antes de se determinar a distância.
[vic] Este vampiro recebe +1 de força neste combate.
[VIC] Como acima, e este vampiro pode prevenir 1 de dano por rodada."
101957,Tenebrous Form,Forma Tenebrosa,"[obt] +1 de furtividade.
[OBT] Como acima, e servos sem Tenebrosidade [obt] devem queimar 1 de sangue para tentar bloquear."
100774,Fortitude,Fortitude,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Fortitude [for] e +1 de capacidade. Não pode ser colocado em um vampiro com Fortitude superior [FOR]."
101035,Kaymakli Fragment,Fragmento de Kaymakli,"Única.
Este vampiro do Sabá pode comprar 5 cartas com uma ação (descarte em seguida). Este servo infernalista pode adicionar 3 de sangue a um vampiro em sua região não controlada com uma ação com +1 de furtividade. Qualquer servo oponente pode roubar este equipamento como golpe."
101681,"Sargon Fragment, The","Fragmento de Sargon, O","Única.
Este vampiro recebe Necromancia superior [NEC]. Este vampiro pode mover uma carta de biblioteca de sua pilha de cinzas para a sua mão com uma ação que custa 1 de sangue (descarte em seguida)."
100099,Art Scam,Fraude de Arte,"Ação com +1 de furtividade.
Ganhe 2 de recursos."
100447,Crimson Fury,Furia Carmesim,"Somente utilizável quando esse vampiro está sendo diablerizado. Utilizável por um vampiro travado. Utilizável por um vampiro em torpor.
[ani] A diablerie é cancelada e o diablerista queima 1 de sangue.
[ANI] Queime o diablerista e esse vampiro. (A diablerie ainda é considerada bem suscedida)."
100643,Engling Fury,Furia de Engling,"Ação com +1 de furtividade.
[for] O vampiro agente recebe 2 de sangue.
[spi] Como [for] acima, e esse vampiro destrava no final do turno.
[SPI] O vampiro agente ganha 2 de sangue e destrava."
100201,Blood Fury,Fúria Sanguínea,"Somente utilizável à curta distância.
[tha] Golpe: golpe de mão com +1 de dano. O dano deste golpe não pode ser prevenido por cartas que requerem Fortitude [for]. Os golpes com armas do servo oponente não infligem dano nesta rodada.
[THA] Como acima, mas este golpe possui +2 de dano"
100208,Blood Rage,Fúria Sanguínea,"Somente utilizável à curta distância.
[tha] Golpe: golpe de mão. O dano deste golpe não pode ser prevenido por cartas que requeiram Fortitude [for]. Os golpes com armas do servo oponente não infligem dano nesta rodada.
[THA] Como acima, e este golpe tem +1 de dano."
100146,Beast Meld,Fusão Com a Besta,"[ani] [pro] +1 de furtividade. Se este vampiro for bloqueado, este poderá prevenir 1 de dano durante o combate resultante.
[ANI] [PRO] Somente utilizável quando uma ação que não seja de sangrar é anunciada. Vampiros não podem bloquear esta ação."
100601,Earth Meld,Fusão com a Terra,"[pro] Golpe: fim de combate.
[PRO] Como acima, e destrave este vampiro antes do combate terminar."
100821,Ghouled Street Thug,Gangue de Rua Carniçal,"Carniçal com 2 de vida. 1 de força, 0 de sangrar.
Gangue de Rua  Carniçal pode golpear por 2Di de dano. Gangue de Rua Carniçal pode jogar cartar que requerem Potência [pot] básica como um vampiro de capacidade 2. Se uma carta fosse dar sangue a ele, de vida ao invés disso."
101129,Loyal Street Gang,Gangue de Rua Leal,"Mortal com 2 de vida. 0 de força, 1 de sangrar.
Traficante de armas pode fazer uma ação com +1 de furtividade para procurar em sua biblioteca por uma arma e movê-la para sua mão. Embaralhe sua biblioteca após realizar essa ação."
101602,Renegade Garou,Garou Renegado,"Lobisomem com 3 de vida. 2 de força, 0 de sangrar.
Garou Renegado recebe um golpe adicional (limitado) a cada round e uma manobra opcional a cada combate. Ele pode entrar em combate com um servo controlado por outro Matusalém com uma ação (D) com +1 de furtividade. Se Garou Renegado tiver 2 ou menos de vida durante sua fase de destravar, ele ganha 1 de vida do banco de sangue."
102190,Wolf Claws,Garras de Lobo,"[pro] Nesta rodada, o dano dos golpes de mão deste vampiro é agravado.
[PRO] Pressionar."
100356,Claws of the Dead,Garras dos Mortos,"[pro] Nesta rodada, o dano dos golpes de mão deste vampiro é agravado.
[PRO] Manobra."
101645,Rock Cat,Gato de Pedra,"Criatura Gárgula com 4 de vida. 3 de força, 0 de sangrar.
Gato de Pedra pode entrar em combate com um servo pronto como uma ação (D). Vampiros oponentes com capacidade 3 ou menos não podem golpear no primeiro round. Gato de Pedra recebe um pressionar adicional a cada combate. Gato de Pedra pode jogar cartas que requerem Potência [pot] básica como um vampiro com capacidade 3."
